ingredient	quantity
Pollo	1,5 kg
Vitello macinato	300 g
Pancetta affumicata	150 g
Guanciale	150 g
Salvia	3 foglie
Rosmarino	2 rametti
Timo	2 rametti
Cipolle rosse	150 g
Miele	40 g
Zucchero di canna	1 cucchiaino
Olio extravergine d'oliva	10 g
Senape	50 g
Miele	50 g
Patate	50 g
Olio extravergine d'oliva	20 g
Rosmarino	3 rametti
Pepe nero	q.b.
Sale fino	q.b.
