ingredient	quantity
Cosce di pollo	1 kg
Peperoni rossi varietà cornetto	200 g
Prezzemolo	1 mazzetto
Lime	q.b.
Yogurt greco	400 g
Lime succo e scorza	1
Peperoncino in polvere di Cayenna	4 cucchiaini
Paprika affumicata	2 cucchiaini
Curcuma in polvere	2 cucchiaini
Sale fino	3 cucchiaini
Pepe nero	1 cucchiaino
Timo	q.b.
Erba cipollina	q.b.
