ingredient	quantity
Farina 00	200 g
Farina di nocciole	25 g
Zucchero di canna	130 g
Burro fuso	150 g
Uova (circa 3) a temperatura ambiente	165 g
Latte intero a temperatura ambiente	120 g
Granella di nocciole	120 g
Lievito in polvere per dolci	10 g
Sale fino	1 pizzico
Granella di nocciole	q.b.
Nocciole	q.b.
