ingredient	quantity
Uova medie	2
Farina 00	250 g
Lievito istantaneo per preparazioni salate	16 g
Olio extravergine d'oliva	100 ml
Latte intero	100 ml
Panna fresca liquida	100 ml
Edamer	100 g
Erba cipollina	5 fili
Zucchine con fiore	70 g
Carote	100 g
Mais	70 g
Cipollotto fresco	1
Semi di sesamo	q.b.
Pinoli	q.b.
Semi di papavero	q.b.
Sale fino	q.b.
Pepe nero	q.b.
