ingredient	quantity
Pasta Sfoglia (1 rotolo)	230 g
Wurstel (4 medi)	100 g
Scamorza (provola) dolce	4 fette
Pasta Sfoglia (1 rotolo)	230 g
Tonno sott'olio (scolato)	105 g
Olive nere denocciolate	50 g
Pasta Sfoglia (1 rotolo)	230 g
Spinaci	250 g
Prosciutto cotto	60 g
Emmentaler	60 g
Olio extravergine d'oliva	30 g
Sale fino	2 g
Tuorli	2
Latte intero	2 cucchiai
Semi di sesamo	q.b.
Semi di papavero	q.b.
