ingredient	quantity
Pollo 2 galletti da 500 g l'uno già svuotatidelle	interiora
Mele Golden	100 g
Pere abate	150 g
Prugne secche	50 g
Castagne	50 g
Salsiccia	140 g
Brandy	30 g
Sale fino	q.b.
Pepe nero	q.b.
Mele Golden	130 g
Pere abate	150 g
Prugne secche	100 g
Castagne	200 g
Rosmarino	1 rametto
Salvia	5 foglie
Alloro	2 foglie
Brandy	50 g
Olio extravergine d'oliva	20 g
Burro	10 g
Brodo vegetale	100 g
