ingredient	quantity
Uova (circa 3)	180 g
Farina 00	160 g
Burro per lo stampo	q.b.
Zucchero	130 g
Sale fino	1 pizzico
Caffè (circa 50 grammi)	1 tazza da caffè
Olio di semi di mais	80 g
Lievito in polvere per dolci	13 g
Mascarpone	350 g
Zucchero a velo	130 g
Caffè solubile	5 g
Panna fresca liquida	300 g
Chicchi di caffè per decorare	q.b.
