ingredient	quantity
Petto di pollo	800 g
Rosmarino	2 rametti
Succo di limone	30 g
Scorza di limone	1
Olio extravergine d'oliva	30 g
Sale fino	q.b.
Pepe nero	q.b.
Paprika affumicata	2 cucchiaini
Latte di soia	100 g
Aceto di riso	20 g
Wasabi in pasta	1 cucchiaino
Erba cipollina	q.b.
Tabasco®	q.b.
Sale fino	q.b.
Senape di Digione	1 cucchiaio
Miele di acacia	1 cucchiaino
Olio di semi	200 g
Farina 00	150 g
Corn flakes non zuccherati	100 g
Uova	4
Rosmarino	1 rametto
Olio di semi	q.b.
