ingredient	quantity
Zucchine baby con i fiori	300 g
Uova ( circa 3)  a temperatura ambiente	160 g
Farina 00	180 g
Latte intero a temperatura ambiente	100 g
Olio di semi di girasole	100 g
Provolone piccante	200 g
Menta	10 foglie
Lievito istantaneo per preparazioni salate	16 g
Sale fino	q.b.
Pepe nero	q.b.
