ingredient	quantity
Farina integrale	250 g
Ricotta vaccina	250 g
Zucchero	180 g
Uova (medie, a temperatura ambiente)	3
Olio di semi di girasole	120 ml
Lievito in polvere per dolci	16 g
Estratto di vaniglia	1 cucchiaio
Latte intero (a temperatura ambiente)	30 g
Sale fino	1 pizzico
Zucchero a velo per decorare	q.b.
