ingredient	quantity
Farina Manitoba	125 g
Farina 00	125 g
Acqua	150 g
Olio extravergine d'oliva	15 g
Sale fino	6 g
Lievito di birra secco	3 g
Malto	1 cucchiaino
Cosciotto d'agnello	800 g
Pita	4
Paprika dolce	1 cucchiaino
Cumino	1 pizzico
Melanzane (circa 1)	350 g
Patate (1 grande)	300 g
Pomodori ramati	2
Sale fino	q.b.
Pepe nero	q.b.
Olio extravergine d'oliva	q.b.
Yogurt greco	200 g
Olio extravergine d'oliva	20 g
Sale fino	q.b.
Basilico	q.b.
Aneto	q.b.
