ingredient	quantity
Filetto di salmone	130 g
Salsa di soia	30 g
Tabasco®	1 g
Succo di lime	5 g
Miele	10 g
Tonno trancio	130 g
Olio di sesamo	10 g
Salsa di soia	30 g
Zenzero	3 g
Lemongrass	1 g
Semi di sesamo	5 g
Semi di sesamo nero	5 g
Semi di papavero	5 g
Songino	100 g
Carote	80 g
Peperoncino fresco	30 g
Cetrioli	80 g
Mango	100 g
Olio di sesamo	20 g
Anacardi	20 g
Sale fino	q.b.
