ingredient	quantity
Salmone (trancio)	400 g
Aceto di riso	3 cucchiai
Erba cipollina	q.b.
Fiocchi di sale	1 cucchiaio
Pepe nero	q.b.
Scorza di limone	1
Pane raffermo	80 g
Pomodorini datterini	200 g
Olio extravergine d'oliva	2 cucchiai
Acqua	200 g
Basilico	q.b.
Aceto balsamico	30 g
Sale fino	1 cucchiaino
Peperoncino in polvere	1 cucchiaino
