ingredient	quantity
Manzo macinato	600
Salsiccia	400 g
Pane fresco	200 g
Pecorino da grattugiare	150 g
Latte intero	200 g
Uova (circa 2 medie)	110 g
Timo	3 rametti
Noce moscata grattugiata	½ cucchiaino
Sale fino	q.b.
Pepe nero	q.b.
Olio extravergine d'oliva	q.b.
Patate rosse novelle	500 g
Scalogno	2
Salvia qualche	foglia
Timo	3 rametti
Sale fino	q.b.
Pepe nero	q.b.
Olio extravergine d'oliva	q.b.
