ingredient	quantity
Albumi	150 g
Tuorli	100 g
Zucchero	140 g
Farina 00	50 g
Farina di nocciole	50 g
Miele	10 g
Zucchero	100 g
Latte intero	200 g
Caffè	50 ml
Burro	125 g
Tuorli	2
Gelatina in fogli	12 g
Panna fresca liquida	150 ml
Zucchero a velo	20 g
Zucchero	250 g
Albumi	125 g
Acqua	50 ml
Sale fino	1 pizzico
Succo di limone	q.b.
