ingredient	quantity
Filetto di salmone	1 kg
Olio extravergine d'oliva	200 g
Scorza di limone	1
Succo di limone	½
Aneto	2 rametti
Timo	2 rametti
Alloro	1 foglia
Sale fino	5 g
Pepe rosa in grani	3 g
Pepe nero in grani	3 g
Semi di finocchio	3 g
Semi di anice	3 g
Pangrattato	150 g
Farina di mandorle	50 g
Prezzemolo da tritare	3 g
Paprika dolce	q.b.
Sale fino	q.b.
Pepe nero	q.b.
