ingredient	quantity
Yogurt alla frutta agli agrumi ( da 125 ml  a temperatura ambiente)	1 vasetto
Zucchero scarsi	2 vasetti
Farina 00	2 vasetti
Fecola di patate	1 vasetto
Olio di semi	1 vasetto
Uova medie	3
Tuorli	1
Lievito in polvere per dolci (1 bustina)	16 g
Scorza di limone	1
Scorza d'arancia	1
Sale fino	q.b.
