ingredient	quantity
Farina 00	250 g
Farina Manitoba	250 g
Zucchero	70 g
Latte intero (tiepido)	250 g
Uova (circa 2 medie a temperatura ambiente)	110 g
Burro (ammorbidito)	75 g
Lievito di birra fresco	12 g
Estratto di vaniglia	1 cucchiaino
Sale fino	6 g
Nutella® (circa)	180 g
Codette colorate	q.b.
Zucchero a velo	q.b.
Granella di nocciole	q.b.
Olio di semi di arachide	q.b.
