ingredient	quantity
Patate rosse	1 kg
Farina 00	300 g
Uova (medio)	1
Sale fino	1 pizzico
Semola di grano duro rimacinata (per spolverizzare)	q.b.
Passata di pomodoro	700 g
Basilico	6 foglie
Aglio	2 spicchi
Olio extravergine d'oliva	q.b.
Sale fino	q.b.
Melanzane	650 g
Farina di riso	60 g
Olio di semi di arachide (per friggere)	q.b.
Provola	300 g
Grana Padano DOP	80 g
