ingredient	quantity
Riso Carnaroli	320 g
Scorza di limone	1
Vino bianco	40 g
Robiola	100 g
Timo	1 rametto
Pecorino romano	20 g
Acqua	1,5 l
Carote (già pelata e spuntata)	80 g
Cipolle bianche (già mondate)	80 g
Sedano (già pelato)	80 g
Limoni di grandezza media	1
Sale grosso	1 cucchiaino
Pepe nero in grani	1 cucchiaino
