ingredient	quantity
Farina 00	150 g
Zucchero	75 g
Burro freddo di frigo	50 g
Uova (circa 1 medio, freddo di frigo)	50 g
Cacao amaro in polvere	25 g
Zucchero	100 g
Panna fresca liquida a temperatura ambiente	50 g
Acqua	25 g
Burro a temperatura ambiente	10 g
Cioccolato fondente	50 g
Panna fresca liquida	60 g
Miele	1 cucchiaino
Fiocchi di sale	q.b.
