ingredient	quantity
Farina di farro integrale	75 g
Farina 00	175 g
Birra scura	250 g
Lievito istantaneo per preparazioni salate	8 g
Latte di soia a temperatura ambiente	15 g
Sale fino	q.b.
Carote	60 g
Patate	100 g
Asparagi	150 g
Fave già sbucciate	80 g
Pisellini	100 g
Latte di soia	50 g
Olio di semi	100 g
Aceto di lamponi (o di mele)	1 cucchiaio
Sale fino	q.b.
