ingredient	quantity
Farina di farro integrale	155 g
Farina 00	60 g
Burro freddo di frigo	100 g
Acqua ghiacciata	70 g
Sale fino	q.b.
Fiori di zucca	11
Ricotta di pecora	220 g
Grana Padano DOP	40 g
Pomodori secchi sott'olio	35 g
Uova piccolo	1
Sale fino	q.b.
Pepe nero	q.b.
Zucchine baby	6
Grana Padano DOP	50 g
Menta	q.b.
Olio extravergine d'oliva	q.b.
Sale fino	q.b.
Pepe nero	q.b.
