ingredient	quantity
Manzo polpa	500 g
Birra chiara	50 ml
Patate	500 g
Funghi champignon	500 g
Brodo vegetale	500 ml
Timo	2 rametti
Sedano	1 costa
Carote	2
Cipolle	1
Olio extravergine d'oliva	q.b.
Sale fino	q.b.
Pepe nero	q.b.
Burro	150 g
Farina 00	300 g
Birra chiara	105 ml
Uova	1
Panna fresca liquida	1 cucchiaio
