ingredient	quantity
Latte intero	450 g
Farina 00	200 g
Uova medie	2
Burro	20 g
Sale fino	4 g
Funghi finferli (gallinacci)	140 g
Pancetta affumicata	200 g
Fontina	175 g
Cipolle rosse	1
Timo	1 rametto
Parmigiano Reggiano DOP da grattugiare	60 g
Olio extravergine d'oliva	q.b.
Sale fino	q.b.
Pepe nero	q.b.
Pangrattato	q.b.
