ingredient	quantity
Zucchero	100 g
Farina 00	500 g
Burro	100 g
Tuorli	1
Baccello di vaniglia	1
Sale fino	1 pizzico
Latte intero	200 ml
Ricotta di pecora	400 g
Zucchero a velo	100 g
Scorza d'arancia	1
Tuorli	1
Baccello di vaniglia	1
Cannella in polvere	½ cucchiaino
Gocce di cioccolato fondente	100 g
Scorza di limone	1
Olio di semi di arachide	q.b.
Zucchero a velo	q.b.
