ingredient	quantity
Farina 00	500 g
Acqua	250 g
Olio extravergine d'oliva	60 g
Lievito di birra fresco	12 g
Sale fino	11 g
Polpa di pomodoro	600 g
Acciughe sotto sale	10 filetti
Olive taggiasche in salamoia	80 g
Capperi sotto sale	20 g
Aglio	8 spicchi
Olio extravergine d'oliva	50 g
Origano secco	q.b.
Olio extravergine d'oliva	10 g
