ingredient	quantity
Farina 00	100 g
Farina integrale	40 g
Zucchero di canna	60 g
Zucchero	40 g
Yogurt bianco naturale	130 g
Burro	70 g
Uova (circa 1 medio)	55 g
Lievito in polvere per dolci	4 g
Baccello di vaniglia	½
Sale fino	1 pizzico
Confettura di fragole	100 g
Zucchero	100 g
Burro	40 g
Cannella in polvere	q.b.
