ingredient	quantity
Acqua	1 l
Olio extravergine d'oliva	1 cucchiaio
Farina di mais a cottura istantanea	250 g
Sale fino	q.b.
Salsiccia	450 g
Sedano	1 costa
Carote	1
Cipolle	1
Olio extravergine d'oliva	6 cucchiai
Grana Padano DOP da grattugiare	5 cucchiai
Vino bianco	1 bicchiere
Funghi champignon	500 g
Passata di pomodoro	250 g
Sale fino	q.b.
Pepe nero	q.b.
Prezzemolo tritato	3 cucchiai
