ingredient	quantity
Latte intero a temperatura ambiente	100 g
Farina 00	200 g
Olio di semi	100 g
Parmigiano Reggiano DOP da grattugiare	80 g
Uova medie	3
Lievito istantaneo per preparazioni salate	10 g
Triplo concentrato di pomodoro	50 g
Olive nere denocciolate	100 g
Edamer	170 g
Origano secco	q.b.
Sale fino	q.b.
Pepe nero	q.b.
