ingredient	quantity
Cocomero (anguria)	1,2 kg
Pomodori ramati	300 g
Peperoni rossi	100 g
Cipolle bianche	120 g
Aceto di vino rosso	15 g
Olio extravergine d'oliva	25 g
Farina di mandorle	60 g
Sale fino	q.b.
Pepe nero	q.b.
Caprino	150 g
Panna fresca liquida	25 g
Mandorle in scaglie	25 g
Fiori eduli	q.b.
Menta	q.b.
