ingredient	quantity
Uova di lompo (succedaneo caviale) rosse	20 g
Salmone affumicato	50 g
Erba cipollina da tritare	1 cucchiaio
Pisellini	250 g
Mazzancolle	250 g
Pomodorini ciliegino	8
Seppie	200 g
Riso Carnaroli	320 g
Prezzemolo	25 g
Olio extravergine d'oliva	6 cucchiai
Vongole	500 g
Olive nere denocciolate	60 g
Sale	q.b.
