ingredient	quantity
Paccheri	12
Mozzarella di bufala	100 g
Ricotta di bufala	200 g
Pecorino (da grattugiare)	50 g
Latte	40 g
Basilico	q.b.
Sale fino	q.b.
Passata di pomodoro	250 g
Scalogno	5 g
Olio extravergine d'oliva	10 g
Acqua	20 g
Basilico	q.b.
Sale fino	q.b.
Uova	2
Latte intero	1 cucchiaio
Pangrattato	100 g
Sale fino	q.b.
Olio di semi	1 l
