ingredient	quantity
Burro freddo	85 g
Tuorli	1
Farina 00	170 g
Limoni	1/2
Zucchero a velo	70 g
Latte intero	200 ml
Amido di mais (maizena)	25 g
Tuorli tuorli	3
Zucchero	70 g
Panna fresca liquida	50 ml
Baccello di vaniglia	mezzo
Fragoline di bosco	125 g
More	125 g
Ribes rosso	125 g
Mirtilli	125 g
Lamponi	125 g
Menta	5 foglie
