ingredient	quantity
Biancostato di manzo	300 g
Mortadella di fegato (o Bologna)	80 g
Uova	1
Pane raffermo di mollica	130 g
Grana Padano DOP	20 g
Latte intero	80 g
Scorza di limone non trattato	1
Cipolle bianche	1
Sedano	1 costa
Pepe nero in grani	q.b.
Carote	1
Noce moscata	q.b.
Prezzemolo tritato	5 g
Sale fino	q.b.
Pepe nero	q.b.
Pangrattato	8 cucchiai
Burro	250 g
