ingredient	quantity
Semola di grano duro rimacinata	80 g
Farina 0	80 g
Uova (circa 2 medie)	120 g
Patate	200 g
Gamberi (le code)	100 g
Uova	1
Menta	4 foglie
Aglio	2 spicchi
Olio extravergine d'oliva	q.b.
Sale fino	q.b.
Gamberi code	150 g
Vino bianco secco	100 g
Menta	q.b.
Olio extravergine d'oliva	q.b.
Sale fino	q.b.
