ingredient	quantity
Manzo (sottofesa o cappello del prete o pesce)	1 kg
Brodo di carne	1,5 l
Patate	450 g
Cipolle	230 g
Peperoni verdi a cornetto medi	3
Pomodori ramati (medio)	1
Aglio	1 spicchio
Paprika dolce in polvere	20 g
Semi di cumino (dei prati)	5 g
Olio extravergine d'oliva	30 g
Sale fino	10 g
