ingredient	quantity
Burro	200 g
Farina 00	400 g
Acqua fredda	140 ml
Grana Padano DOP da grattugiare	100 g
Ricotta vaccina	400 g
Asparagi	400 g
Fontal	150 g
Latte intero	150 ml
Pisellini	100 g
Carote	100 g
Zucchine	100 g
Basilico	6 foglie
Grana Padano DOP	100 g
Olive nere denocciolate	50 g
Sale fino	q.b.
Pepe nero	q.b.
Noce moscata	q.b.
Uova	1
