ingredient	quantity
Burro ammorbidito a temperatura ambiente	200 g
Baccello di vaniglia	1
Sale fino	1 pizzico
Lievito in polvere per dolci	16 g
Farina 00	455 g
Latte intero a temperatura ambiente	250 g
Uova medie  ( a temperatura ambiente)	5
Zucchero	300 g
Farina 00	45 g
Cacao amaro in polvere	30 g
Latte intero	15 g
Zucchero a velo	q.b.
