ingredient	quantity
Zucchero	140 g
Farina 00	100 g
Uova	5
Limoncello	10 g
Scorza di limone	1
Panna fresca liquida	350 ml
Tuorli (circa 12 tuorli)	200 g
Zucchero	200 g
Burro	200 g
Limoncello	100 ml
Zucchero a velo	30 g
Acqua	20 ml
Gelatina in fogli	20 g
Limoncello	50 ml
Acqua	50 ml
Zucchero	50 g
Limoni	1
