ingredient	quantity
Riso Carnaroli	320 g
Scalogno	60 g
Carote	80 g
Vino bianco	100 ml
Burro	70 g
Mazzancolle	280 g
Mazzancolle guscie	teste
Acqua	1 l
Cipolle	60 g
Carote	30 g
Sedano	30 g
Aglio	1 spicchio
Prezzemolo	6 rametti
Olio extravergine d'oliva	q.b.
Sale fino	q.b.
Burro	15 g
Erba cipollina steli	9
