ingredient	quantity
Nocciole tostate	130 g
Cioccolato fondente	130 g
Tuorli (circa 4 medi)	80 g
Albumi (circa 4 medi)	140 g
Burro morbido	130 g
Zucchero a velo	150 g
Fecola di patate	25 g
Cacao amaro in polvere	15 g
Lievito in polvere per dolci	4 g
Sale fino	1 pizzico
Lamponi	12
Arancia candita (le scorzette)	6
Zucchero a velo	q.b.
