ingredient	quantity
Petto di pollo (100% italiano)	300 g
Provolone Valpadana DOP (a fette)	120 g
Zucchine piccole	2
Panini da hamburger con semi	4
Farina 00	200 g
Acqua	330 g
Birra chiara	50 g
Scorza di limone	5 g
Sale fino	10 g
Maggiorana secca	q.b.
Timo secco	q.b.
Pepe bianco	q.b.
Semola di grano duro	q.b.
Pane secco, macinato grossolanamente	500 g
Olio di semi di girasole	q.b.
Tuorli	1
Aceto di vino bianco	10 g
Olio di semi di girasole	220 g
Pomodori secchi sott'olio	40 g
Sale fino	10 g
