ingredient	quantity
Penne Rigate	200 g
Carciofi già puliti	300 g
Patate	450 g
Pisellini	300 g
Uova	3
Parmigiano Reggiano DOP	80 g
Pecorino romano	80 g
Pangrattato	30 g
Cipolle bianche	60 g
Pane raffermo solo la mollica	50 g
Olio extravergine d'oliva	40 g
Burro	30 g
Prezzemolo tritato	10 g
Aglio	1 spicchio
Sale	q.b.
Pepe nero	q.b.
