ingredient	quantity
Riso superfino	500 g
Carne bovina macinata	150 g
Fegatini di pollo	60 g
Mozzarella	200 g
Funghi secchi	50 g
Uova medie	2
Passata di pomodoro	400 g
Brodo di carne	1 l
Grana Padano DOP	120 g
Cipolle	mezza
Burro + 50 g per mantecare	30 g
Vino bianco	100 ml
Olio extravergine d'oliva	2 cucchiai
Sale fino	q.b.
Pepe nero	q.b.
Pangrattato	q.b.
Uova	2
Olio di semi di arachide	q.b.
