ingredient	quantity
Farina di mais fioretto	150 g
Farina 00	20 g
Lievito istantaneo per preparazioni salate	5 g
Latte intero	160 g
Uova (uno intero medio)	60 g
Albumi	35 g
Olio extravergine d'oliva	q.b.
Sale fino	q.b.
Pomodorini ciliegino (a grappolo)	350 g
Olio extravergine d'oliva	q.b.
Avocado	1
Skyr	450 g
Sale fino	q.b.
Succo di limone	½
Pepe bianco	q.b.
Origano secco	q.b.
Origano fresco (per guarnire)	q.b.
