ingredient	quantity
Lattuga baby (16 foglie)	50 g
Pancetta affumicata (a fette sottili)	80 g
Petto di pollo	200 g
Pane raffermo (congelato)	80 g
Origano	1 pizzico
Olio extravergine d'oliva	10 g
Tuorli	2
Aceto di sidro	10 g
Acciughe sott'olio	2
Senape in grani	1 cucchiaino
Olio di semi	70 g
Parmigiano Reggiano DOP (da grattugiare)	40 g
Pepe nero	q.b.
