ingredient	quantity
Carne bovina macinata	300 g
Pollo (carne macinata)	300 g
Patate	300 g
Zucchine	300 g
Uova	3
Pangrattato	150 g
Grana Padano DOP grattugiato	1 cucchiaio
Aglio	1 spicchio
Prezzemolo	1 ciuffo
Concentrato di pomodoro	1 cucchiaio
Granella di pistacchi	60 g
Sale fino	q.b.
Olio extravergine d'oliva	200 g
