ingredient	quantity
Riso Carnaroli	320 g
Brodo vegetale	1 l
Grana Padano DOP da grattugiare	50 g
Olio extravergine d'oliva	20 g
Scalogno	1
Vino bianco fermo	200 g
Timo	1 rametto
Burro	30 g
Sale fino	q.b.
Pepe nero	q.b.
Carciofi (circa 4 teste)	400 g
Olio extravergine d'oliva	30 g
Aglio	1 spicchio
Scalogno	1
Timo	3 rametti
Sale fino	q.b.
Pepe nero	q.b.
