ingredient	quantity
Uova (circa 2)	110
Farina di pistacchi	50 g
Amido di mais (maizena)	50 g
Zucchero	50 g
Cioccolato fondente al 70%	210 g
Lamponi	250 g
Zucchero	75 g
Acqua	70 g
Gelatina in fogli	9 g
Panna fresca liquida	700 g
Cioccolato fondente al 55%	200 g
Cioccolato fondente al 55%	225 g
Latte intero	150 g
Glucosio	45 g
Lamponi	3
Farina di pistacchi	3 cucchiaini
