ingredient	quantity
Farina 00	500 g
Latte intero tiepido	250 ml
Strutto	50 g
Zucchero	50 g
Sale fino	8 g
Lievito di birra secco	3 g
Uova medio	1
Olio di semi di arachide	1,5 l
Ricotta di pecora asciutta	400 g
Zucchero	200 g
Gocce di cioccolato fondente	80 g
Zucchero	q.b.
Olio di semi di arachide	q.b.
