ingredient	quantity
Zucchero a velo	250 g
Albumi (circa 6)	180 g
Amido di mais (maizena)	15 g
Caffè	10 ml
Aceto di mele	1 cucchiaio
Lievito in polvere per dolci	4 g
Sale fino	1 g
Cioccolato fondente	100 g
Caffè	50 ml
Panna fresca liquida	50 ml
Panna fresca liquida	400 ml
Zucchero a velo	20 g
Cioccolato fondente	q.b.
