ingredient	quantity
Farina 00	180 g
Cioccolato fondente al 70%	120 g
Uova a temperatura ambiente	165 g
Burro	150 g
Latte intero a temperatura ambiente	150 g
Lievito in polvere per dolci	6 g
Zucchero	140 g
Cioccolato fondente al 55%	150 g
Panna fresca liquida	150 g
Panna fresca liquida	300 g
Baccello di vaniglia	½
Cioccolato fondente in scaglie	q.b.
