ingredient	quantity
Farina Manitoba	500 g
Acqua tiepida	250 ml
Uova medie	2
Lievito di birra secco	4 g
Olio di semi di mais	85 g
Sale	6 g
Zucchero	95 g
Malto	1 cucchiaino
Uva passa	30 g
Pinoli	30 g
Arancia candita	30 g
Scorza di limone	1
Zucchero	150 g
Acqua	100 g
Panna fresca liquida	500 ml
Zucchero a velo	40 g
