ingredient	quantity
Sedano	150 g
Carote	100 g
Cipolle rosse	150 g
Lumaconi	20
Salsiccia	500 g
Vino bianco	60 g
Scamorza (provola) affumicata	150 g
Grana Padano DOP (da grattugiare)	q.b.
Semi di finocchio	1 pizzico
Sale fino	q.b.
Pepe nero	q.b.
Latte intero	500 g
Burro	50 g
Farina 00	50 g
Noce moscata (da grattugiare)	q.b.
Sale fino	q.b.
