ingredient	quantity
Mele renette	150 g
Farina 00	200 g
Zucchero	150 g
Burro	150 g
Uova	3
Lievito in polvere per dolci	10 g
Uva passa	60 g
Pinoli	40 g
Zenzero fresco da tritare	10 g
Baccello di vaniglia	1
Cannella in polvere	1 cucchiaio
Sale fino	q.b.
Mele renette	300 g
Zucchero	1 cucchiaio
Cannella in polvere	1 cucchiaio
Succo di limone	1
