ingredient	quantity
Acqua	125 g
Farina 0	500 g
Latte intero	125 g
Burro a temperatura ambiente	60 g
Olio extravergine d'oliva	40 g
Sale fino	10 g
Lievito di birra secco	3,5 g
Zucchero	5 g
Cavolo cappuccio	500 g
Speck	200 g
Brodo vegetale	1 l
Parmigiano Reggiano DOP da grattugiare	30 g
Sale fino	q.b.
Pepe nero	q.b.
Uova	1
