ingredient	quantity
Uova medie	6
Zucchero	150 g
Farina 00	75 g
Fecola di patate	75 g
Baccello di vaniglia	1
Sale fino	1 pizzico
Latte intero fresco	400 g
Panna fresca liquida	100 g
Tuorli	6
Baccello di vaniglia	1
Zucchero	140 g
Amido di mais (maizena)	45 g
Panna fresca liquida	500 g
Zucchero a velo	100 g
Ananas sciroppato, sgocciolato	500 g
Acqua	100 g
Zucchero	50 g
Rum	25 g
Fiori eduli	7
