ingredient	quantity
Bacche di ginepro	6
Pepe verde in grani	4
Cipolle bianche	1
Carote	1
Sale fino	q.b.
Vino rosso	500 ml
Alloro	2 foglie
Sale grosso	1 cucchiaino
Farina per polenta taragna	500 g
Acqua	1,5 l
Latte intero	500 ml
Fontina	300 g
Burro	50 g
Cinghiale	1 kg
Sedano	1 costa
Carote	1/2
Cipolle	1/2
Aglio	1 spicchio
Salvia	3 foglie
Rosmarino	1 rametto
Vino rosso	200 ml
Olio extravergine d'oliva	q.b.
Sale	q.b.
