ingredient	quantity
Carote	350 g
Uova	6
Farina tipo	00300 g
Olio di semi di girasole	350 g
Zucchero bruno (grezzo) di canna	350 g
Lievito in polvere per dolci ( una bustina)	16 g
Bicarbonato	10 g
Cannella in polvere	8 g
Uova solo albumi	75 g
Zucchero a velo	230 g
Marzapane	70 g
Coloranti alimentari arancione (o rosso egiallo)	q.b.
Coloranti alimentari verde	q.b.
