ingredient	quantity
Farina Manitoba	150 g
Farina 00	150 g
Olio extravergine d'oliva	20 ml
Acqua	175 ml
Sale fino	½ cucchiaino
Filetto di salmone	500 g
Salmone affumicato	100 g
Ricotta vaccina	250 g
Scalogno grande	1
Brandy	1 bicchierino
Aneto	1 ciuffo
Timo	2 rametti
Grana Padano DOP	80 g
Uova	1
Tuorli	1
Burro	30 g
Olio extravergine d'oliva	2 cucchiai
Sale fino	q.b.
Pepe bianco	q.b.
Albumi	1
Semi di sesamo	1 cucchiaino
Semi di papavero	1 cucchiaino
