ingredient	quantity
Latte intero	280 g
Farina 00	550 g
Zucchero	25 g
Uova (medio)	1
Lievito di birra secco	5 g
Burro	50 g
Ricotta di pecora	300 g
Zucchero a velo	100 g
Ricotta vaccina	50 g
Zucchero a velo	50 g
Gocce di cioccolato fondente	50 g
Uova (medie)	2
Pangrattato	200 g
Olio di semi di arachide	700 g
