ingredient	quantity
Uova (circa 3)	150 g
Farina 00	350 g
Zucchero	180 g
Latte intero	120 g
Olio di semi	110 g
Cannella in polvere	½ cucchiaino
Zenzero in polvere	½ cucchiaino
Curcuma in polvere	½ cucchiaino
Mele	½
Pere	½
Uvetta	30 g
Gherigli di noci	30 g
Nocciole	30 g
Mandorle	30 g
Miele	20 g
Lievito in polvere per dolci	1 bustina
Zucchero a velo	q.b.
