ingredient	quantity
Farina 00	350 g
Semola di grano duro rimacinata	150 g
Acqua a temperatura ambiente	270 g
Olio extravergine d'oliva	15 g
Sale fino	10 g
Lievito di birra fresco	5 g
Mozzarella per pizza	160 g
Passata di pomodoro	80 g
Olio extravergine d'oliva	q.b.
Sale fino	q.b.
Olio extravergine d'oliva	15 g
Olio di semi di arachide	q.b.
